0.229667,0.210884,0.16066,0.110401,0.060105,0.009728,-0.040797,-0.091427,-0.117029,-0.142688,-0.168571,-0.194595,-0.20811,-0.22184,-0.235862,-0.244121,-0.252034,-0.244121,-0.235862,-0.22184,-0.20811,-0.194595,-0.16857,-0.142688,-0.117029,-0.091427,-0.040797,0.009728,0.060105,0.110401,0.16066,0.210884,0.305191,0.229667
0.019372,0.02419,0.035997,0.046456,0.055503,0.062862,0.068005,0.070015,0.069397,0.067297,0.063253,0.056351,0.051134,0.044044,0.033499,0.023978,0,-0.023978,-0.033499,-0.044044,-0.051134,-0.056351,-0.063253,-0.067297,-0.069397,-0.070015,-0.068005,-0.062862,-0.055503,-0.046456,-0.035997,-0.02419,0,0.019372
0.224696,0.20611,0.156334,0.106593,0.056889,0.007267,-0.042208,-0.091581,-0.115976,-0.140322,-0.164441,-0.188412,-0.199897,-0.211166,-0.222145,-0.226385,-0.230973,-0.226385,-0.222145,-0.211166,-0.199897,-0.188412,-0.164441,-0.140322,-0.115976,-0.091581,-0.042208,0.007267,0.056889,0.106593,0.156334,0.20611,0.224696
0.0,0.00477,0.016473,0.026824,0.035767,0.043018,0.048065,0.050025,0.049433,0.047452,0.043656,0.037299,0.032866,0.027046,0.018791,0.013902,0,-0.013902,-0.018791,-0.027046,-0.032866,-0.037299,-0.043656,-0.047452,-0.049433,-0.050025,-0.048065,-0.043018,-0.035767,-0.026824,-0.016473,-0.00477,0
